time_ms,depth_m,pa
435334,94.811,1025470.5
435742,94.810,1025460.4
436150,94.809,1025450.1
436558,94.808,1025439.4
436966,94.807,1025428.4
437374,94.806,1025417.1
437782,94.805,1025405.4
438190,94.803,1025393.4
438598,94.802,1025381.2
439006,94.801,1025368.7
439414,94.800,1025355.8
439822,94.798,1025342.5
440230,94.797,1025329.0
440638,94.795,1025315.2
441046,94.794,1025301.0
441454,94.792,1025286.5
441862,94.791,1025271.8
442270,94.789,1025256.6
442678,94.787,1025233.5
443086,94.785,1025217.6
443494,94.784,1025201.4
443902,94.782,1025184.9
444310,94.780,1025168.1
444718,94.779,1025150.9
445126,94.777,1025133.5
445534,94.775,1025115.8
445942,94.773,1025097.6
446350,94.771,1025079.2
446758,94.769,1025060.6
447166,94.767,1025041.7
447574,94.766,1025022.3
447982,94.764,1025002.6
448390,94.761,1024982.8
448798,94.759,1024962.6
449206,94.757,1024942.0
449614,94.755,1024921.1
450022,94.753,1024900.1
450226,94.752,1024889.3
450634,94.750,1024867.7
451246,94.746,1024834.8
451654,94.744,1024812.3
452062,94.742,1024789.6
452470,94.739,1024766.6
452878,94.736,1024731.6
453286,94.733,1024707.8
453694,94.731,1024683.8
454102,94.729,1024659.4
454510,94.726,1024634.8
454918,94.723,1024609.8
455326,94.721,1024584.6
455734,94.718,1024558.9
456142,94.716,1024533.0
456550,94.713,1024506.8
456958,94.710,1024480.4
457366,94.708,1024453.6
457774,94.705,1024426.5
458182,94.702,1024399.2
458590,94.699,1024371.5
458998,94.696,1024343.6
459406,94.693,1024315.3
459814,94.691,1024286.8
460222,94.688,1024257.8
460630,94.685,1024228.7
461038,94.682,1024199.2
461446,94.679,1024169.5
461854,94.675,1024139.5
462262,94.672,1024109.2
462670,94.669,1024078.5
463078,94.665,1024032.0
463486,94.661,1024000.7
463894,94.658,1023968.9
464302,94.655,1023937.1
464710,94.652,1023904.8
465118,94.648,1023872.3
465526,94.645,1023839.5
465934,94.642,1023806.4
466342,94.638,1023773.0
466750,94.635,1023739.3
467158,94.631,1023705.4
467566,94.628,1023671.2
467974,94.624,1023636.6
468382,94.621,1023601.8
468790,94.617,1023566.8
469198,94.613,1023531.3
469606,94.610,1023495.6
470014,94.606,1023459.7
470422,94.602,1023423.5
470830,94.599,1023386.9
471238,94.596,1023350.1
471646,94.591,1023313.1
472054,94.587,1023275.7
472462,94.584,1023238.1
472870,94.580,1023200.1
473278,94.574,1023142.8
473686,94.570,1023104.2
474094,94.566,1023065.2
474502,94.562,1023026.1
474910,94.558,1022986.7
475318,94.554,1022947.0
476338,94.544,1022846.6
476746,94.540,1022805.9
477154,94.535,1022764.9
477562,94.531,1022723.8
477970,94.527,1022682.4
478378,94.523,1022640.6
478786,94.518,1022598.6
479194,94.514,1022556.3
479602,94.510,1022513.8
480010,94.505,1022471.0
480214,94.503,1022449.4
480622,94.499,1022406.3
481030,94.494,1022362.8
481438,94.490,1022319.1
481846,94.485,1022275.1
482254,94.481,1022230.9
482866,94.474,1022164.1
483682,94.463,1022051.4
484090,94.458,1022005.8
484498,94.453,1021959.9
484906,94.449,1021914.0
485314,94.444,1021867.6
485722,94.439,1021821.1
486130,94.434,1021774.2
486538,94.430,1021727.1
486946,94.425,1021679.9
487354,94.420,1021632.2
487762,94.415,1021584.4
488170,94.410,1021536.4
488578,94.405,1021488.1
488986,94.400,1021439.6
489394,94.395,1021390.8
489802,94.390,1021341.6
490210,94.385,1021292.4
490618,94.380,1021242.9
491026,94.375,1021193.1
491434,94.370,1021143.0
491842,94.365,1021092.8
492250,94.360,1021042.2
492658,94.354,1020991.5
493066,94.349,1020940.5
493678,94.339,1020837.8
494086,94.334,1020786.1
494494,94.328,1020734.2
494902,94.323,1020682.1
495310,94.318,1020629.6
495718,94.312,1020576.9
496126,94.307,1020524.1
496534,94.301,1020471.0
496942,94.296,1020417.8
497350,94.291,1020364.1
497758,94.285,1020310.4
498166,94.280,1020256.3
498574,94.274,1020202.1
498982,94.268,1020147.7
499390,94.263,1020093.0
499798,94.257,1020038.1
500206,94.252,1019982.9
500614,94.246,1019927.6
501022,94.240,1019872.1
501430,94.235,1019816.3
501838,94.229,1019760.2
502246,94.223,1019704.0
502654,94.217,1019647.6
503062,94.212,1019590.9
503470,94.206,1019534.1
503878,94.197,1019448.4
504286,94.191,1019391.0
504694,94.185,1019333.4
505102,94.180,1019275.6
505510,94.174,1019217.6
505918,94.168,1019159.3
506326,94.162,1019100.8
506734,94.156,1019042.1
507142,94.150,1018983.3
507754,94.141,1018894.6
508162,94.135,1018835.3
508570,94.129,1018775.8
508978,94.122,1018716.0
509386,94.116,1018656.1
509794,94.110,1018595.9
510202,94.104,1018535.6
510610,94.098,1018475.0
511018,94.092,1018414.2
511426,94.085,1018353.3
511834,94.079,1018292.2
512242,94.073,1018230.9
512650,94.067,1018169.4
513058,94.060,1018107.7
513466,94.054,1018045.8
513874,94.048,1017983.7
514282,94.038,1017890.3
514690,94.032,1017827.7
515098,94.025,1017765.0
515506,94.019,1017702.1
515914,94.013,1017639.1
516322,94.006,1017575.8
516730,94.000,1017512.3
517138,93.993,1017448.8
517546,93.987,1017384.9
517954,93.980,1017320.9
518362,93.974,1017256.8
518770,93.967,1017192.4
519178,93.961,1017128.0
519586,93.954,1017063.3
519994,93.947,1016998.6
520606,93.937,1016900.9
521014,93.931,1016835.8
521422,93.924,1016770.3
521830,93.917,1016704.7
522238,93.911,1016638.9
522646,93.904,1016573.1
523054,93.897,1016507.0
523462,93.890,1016440.8
523870,93.884,1016374.4
524278,93.874,1016274.5
524686,93.867,1016207.8
525094,93.860,1016140.8
525502,93.853,1016073.8
525910,93.846,1016006.5
526318,93.839,1015939.1
526726,93.832,1015871.5
527134,93.826,1015803.9
527542,93.819,1015736.0
527950,93.812,1015668.1
528358,93.805,1015599.9
528970,93.794,1015497.4
529378,93.787,1015428.9
529786,93.780,1015360.4
529990,93.777,1015326.1
530398,93.770,1015257.1
530806,93.763,1015188.2
531214,93.756,1015119.1
531622,93.749,1015049.9
532234,93.738,1014945.8
532642,93.731,1014876.1
533050,93.724,1014806.4
533458,93.717,1014736.6
533866,93.710,1014666.7
534274,93.702,1014596.6
534682,93.692,1014491.1
535090,93.684,1014420.7
535498,93.677,1014350.2
535906,93.670,1014279.5
536314,93.663,1014208.8
536722,93.656,1014137.9
537130,93.648,1014066.8
537538,93.641,1013995.8
537946,93.634,1013924.4
538354,93.627,1013853.2
538966,93.616,1013745.9
539374,93.608,1013674.2
539782,93.601,1013602.4
540598,93.586,1013458.6
540802,93.583,1013422.6
541210,93.575,1013350.5
541618,93.568,1013278.2
542026,93.561,1013205.9
542434,93.553,1013133.4
542842,93.546,1013061.0
543454,93.535,1012951.9
544066,93.524,1012842.8
544270,93.520,1012806.2
544678,93.509,1012696.8
545086,93.501,1012623.6
545494,93.494,1012550.4
545902,93.486,1012477.1
546310,93.479,1012403.8
546718,93.471,1012330.3
547126,93.464,1012256.8
547534,93.456,1012183.1
548554,93.437,1011998.6
548962,93.430,1011924.6
549370,93.422,1011850.6
549778,93.415,1011776.4
550186,93.407,1011702.3
550594,93.400,1011628.1
551002,93.392,1011553.8
551410,93.385,1011479.3
551818,93.377,1011404.9
552226,93.369,1011330.3
552634,93.362,1011255.8
553042,93.354,1011181.1
553450,93.346,1011106.3
553858,93.339,1011031.6
554266,93.331,1010956.6
554674,93.324,1010881.7
555082,93.312,1010769.2
555490,93.304,1010694.1
555898,93.297,1010619.0
556306,93.289,1010543.8
556714,93.281,1010468.6
557122,93.274,1010393.2
557530,93.266,1010317.8
557938,93.258,1010242.4
558346,93.251,1010166.9
558754,93.243,1010091.4
559366,93.231,1009978.1
559774,93.224,1009902.4
560182,93.216,1009826.8
560590,93.208,1009751.1
560998,93.201,1009675.2
561406,93.193,1009599.5
561814,93.185,1009523.7
562222,93.177,1009447.8
562630,93.170,1009371.9
563038,93.162,1009296.0
563446,93.154,1009220.0
