time_ms,depth_m,pa
422875,94.827,1024964.0
423283,94.827,1024963.9
423895,94.827,1024963.0
424303,94.827,1024962.0
424711,94.827,1024960.8
425119,94.826,1024959.2
425527,94.826,1024957.2
425935,94.826,1024954.9
426343,94.826,1024952.4
426751,94.825,1024949.5
427159,94.825,1024946.4
427567,94.825,1024942.9
427975,94.824,1024939.0
428383,94.824,1024934.9
428791,94.823,1024930.4
429199,94.823,1024925.6
429607,94.822,1024920.5
430015,94.822,1024915.1
430831,94.821,1024903.2
431239,94.820,1024896.8
431443,94.820,1024893.4
431851,94.819,1024886.6
432259,94.818,1024879.4
432667,94.817,1024868.0
433279,94.816,1024855.9
433687,94.815,1024847.5
434095,94.814,1024838.8
434503,94.813,1024829.6
434707,94.813,1024825.0
435115,94.812,1024815.4
435523,94.811,1024805.5
435931,94.810,1024795.3
436339,94.809,1024784.8
436747,94.807,1024773.9
437155,94.806,1024762.8
437563,94.805,1024751.3
437971,94.804,1024739.6
438379,94.803,1024727.4
438787,94.801,1024715.0
439195,94.800,1024702.2
439603,94.799,1024689.2
440011,94.797,1024675.9
440419,94.796,1024662.2
440827,94.795,1024648.1
441235,94.793,1024633.8
441643,94.792,1024619.2
442051,94.790,1024604.2
442459,94.789,1024589.0
442867,94.786,1024565.6
443275,94.785,1024549.4
443683,94.783,1024533.2
444091,94.781,1024516.6
444499,94.780,1024499.5
444907,94.778,1024482.2
445315,94.776,1024464.7
445723,94.774,1024446.8
446131,94.772,1024428.5
446539,94.770,1024410.0
446947,94.768,1024391.1
447355,94.767,1024372.0
447763,94.765,1024352.6
448171,94.763,1024332.8
448579,94.760,1024312.6
448987,94.758,1024292.3
449395,94.756,1024271.6
449803,94.754,1024250.6
450211,94.752,1024229.3
451231,94.746,1024174.8
451639,94.744,1024152.3
452047,94.742,1024129.6
452455,94.739,1024106.6
452863,94.736,1024071.6
453273,94.733,1024047.8
453681,94.731,1024023.8
454089,94.729,1023999.4
454497,94.726,1023974.8
454701,94.725,1023962.2
455109,94.722,1023937.1
455517,94.720,1023911.7
455925,94.717,1023886.1
456333,94.714,1023860.0
456741,94.712,1023833.7
457149,94.709,1023807.1
457557,94.706,1023780.1
457965,94.703,1023752.9
458373,94.701,1023725.4
458781,94.698,1023697.6
459189,94.695,1023669.4
459597,94.692,1023641.0
460005,94.689,1023612.3
460413,94.686,1023583.2
460821,94.683,1023554.1
461229,94.680,1023524.4
461637,94.677,1023494.5
462045,94.674,1023464.4
462453,94.671,1023433.8
462861,94.666,1023387.6
463269,94.663,1023356.3
463677,94.660,1023324.8
464085,94.656,1023293.1
464493,94.653,1023261.0
464901,94.650,1023228.6
465513,94.645,1023179.5
465921,94.642,1023146.4
466329,94.638,1023113.0
466737,94.635,1023079.3
467145,94.631,1023045.4
467553,94.628,1023011.2
467961,94.624,1022976.6
468369,94.621,1022941.8
468777,94.617,1022906.8
469185,94.613,1022871.3
469593,94.610,1022835.6
470001,94.606,1022799.7
470409,94.602,1022763.5
471021,94.597,1022708.6
471429,94.593,1022671.6
471837,94.589,1022634.5
472245,94.586,1022597.0
472653,94.582,1022559.1
473061,94.576,1022502.0
474081,94.566,1022405.2
474489,94.562,1022366.1
474897,94.558,1022326.7
475305,94.554,1022287.0
475713,94.550,1022247.0
476121,94.546,1022206.8
476529,94.542,1022166.2
476937,94.537,1022125.5
477345,94.533,1022084.4
477753,94.529,1022043.1
478161,94.525,1022001.5
478569,94.521,1021959.6
478977,94.516,1021917.5
479385,94.512,1021875.1
479793,94.508,1021832.4
480201,94.503,1021789.4
480609,94.499,1021746.3
481017,94.494,1021702.8
481425,94.490,1021659.1
481833,94.485,1021615.1
482241,94.481,1021570.9
482649,94.476,1021526.3
483057,94.472,1021481.7
483465,94.465,1021413.9
484077,94.458,1021345.8
484893,94.449,1021254.0
485301,94.444,1021207.6
485709,94.439,1021161.1
486117,94.434,1021114.2
486525,94.430,1021067.1
486933,94.425,1021019.9
487341,94.420,1020972.2
487749,94.415,1020924.4
488157,94.410,1020876.4
488565,94.405,1020828.1
488973,94.400,1020779.6
489381,94.395,1020730.8
489789,94.390,1020681.6
490197,94.385,1020632.4
490605,94.380,1020582.9
491013,94.375,1020533.1
491421,94.370,1020483.0
491829,94.365,1020432.8
492237,94.360,1020382.2
492645,94.354,1020331.5
493053,94.349,1020280.5
493461,94.341,1020203.6
495297,94.318,1019969.6
495501,94.315,1019943.4
495909,94.310,1019890.6
496317,94.304,1019837.6
496725,94.299,1019784.4
497133,94.293,1019731.0
497541,94.288,1019677.3
497949,94.282,1019623.4
498357,94.277,1019569.2
498765,94.271,1019514.9
499173,94.266,1019460.4
499581,94.260,1019405.6
499989,94.254,1019350.5
501009,94.240,1019212.1
501417,94.235,1019156.3
501825,94.229,1019100.2
502233,94.223,1019044.0
502641,94.217,1018987.6
503049,94.212,1018930.9
503457,94.206,1018874.1
503865,94.197,1018788.4
504273,94.191,1018731.0
504681,94.185,1018673.4
505089,94.180,1018615.6
505497,94.174,1018557.6
505905,94.168,1018499.3
506313,94.162,1018440.8
506721,94.156,1018382.1
507741,94.141,1018234.6
507945,94.138,1018205.0
508353,94.132,1018145.5
508761,94.126,1018085.9
509169,94.119,1018026.1
509781,94.110,1017935.9
509985,94.107,1017905.8
510393,94.101,1017845.4
510801,94.095,1017784.7
511209,94.089,1017723.8
511617,94.082,1017662.8
512025,94.076,1017601.6
512433,94.070,1017540.2
512841,94.064,1017478.6
513249,94.057,1017416.7
513657,94.051,1017354.8
514269,94.038,1017230.3
514677,94.032,1017167.7
515085,94.025,1017105.0
515493,94.019,1017042.1
515901,94.013,1016979.1
516309,94.006,1016915.8
516717,94.000,1016852.3
517125,93.993,1016788.8
517533,93.987,1016724.9
517941,93.980,1016660.9
518349,93.974,1016596.8
518757,93.967,1016532.4
519165,93.961,1016468.0
519573,93.954,1016403.3
520593,93.937,1016240.9
521001,93.931,1016175.8
521409,93.924,1016110.3
522225,93.911,1015978.9
522429,93.907,1015946.0
522837,93.901,1015880.0
523245,93.894,1015813.9
523653,93.887,1015747.6
524061,93.877,1015647.9
524469,93.870,1015581.1
524877,93.863,1015514.3
525285,93.856,1015447.2
525693,93.850,1015380.1
526305,93.839,1015279.1
526713,93.832,1015211.5
527121,93.826,1015143.9
527529,93.819,1015076.0
527937,93.812,1015008.1
528345,93.805,1014939.9
528753,93.798,1014871.7
529161,93.791,1014803.2
529569,93.784,1014734.8
529977,93.777,1014666.1
530385,93.770,1014597.1
530793,93.763,1014528.2
531201,93.756,1014459.1
532221,93.738,1014285.8
532629,93.731,1014216.1
533037,93.724,1014146.4
533445,93.717,1014076.6
533853,93.710,1014006.7
534261,93.699,1013901.4
534669,93.692,1013831.1
535077,93.684,1013760.7
535485,93.677,1013690.2
535893,93.670,1013619.5
536301,93.663,1013548.8
536709,93.656,1013477.9
537117,93.648,1013406.8
537525,93.641,1013335.8
537933,93.634,1013264.4
538341,93.627,1013193.2
538749,93.619,1013121.6
539157,93.612,1013050.1
539565,93.605,1012978.3
539973,93.597,1012906.6
540381,93.590,1012834.6
540789,93.583,1012762.6
541197,93.575,1012690.5
541605,93.568,1012618.2
542013,93.561,1012545.9
542421,93.553,1012473.4
542829,93.546,1012401.0
543441,93.535,1012291.9
543849,93.527,1012219.1
544257,93.520,1012146.2
544665,93.509,1012036.8
545073,93.501,1011963.6
545481,93.494,1011890.4
545889,93.486,1011817.1
546297,93.479,1011743.8
546705,93.471,1011670.3
547113,93.464,1011596.8
547521,93.456,1011523.1
548541,93.437,1011338.6
548949,93.430,1011264.6
549357,93.422,1011190.6
549765,93.415,1011116.4
550173,93.407,1011042.3
550581,93.400,1010968.1
550989,93.392,1010893.8
551397,93.385,1010819.3
551805,93.377,1010744.9
552213,93.369,1010670.3
552621,93.362,1010595.8
553029,93.354,1010521.1
553437,93.346,1010446.3
553845,93.339,1010371.6
554253,93.331,1010296.6
554661,93.320,1010184.2
555069,93.312,1010109.2
555477,93.304,1010034.1
555885,93.297,1009959.0
556293,93.289,1009883.8
556701,93.281,1009808.6
557109,93.274,1009733.2
557517,93.266,1009657.8
557925,93.258,1009582.4
558333,93.251,1009506.9
558741,93.244,1009431.4
559353,93.231,1009318.1
559761,93.224,1009242.4
560169,93.216,1009166.8
560577,93.208,1009091.1
560985,93.201,1009015.2
561393,93.193,1008939.5
561801,93.185,1008863.7
562209,93.177,1008787.8
562617,93.170,1008711.9
563025,93.162,1008636.0
563433,93.154,1008560.0
563841,93.146,1008484.1
564249,93.139,1008407.9
564657,93.131,1008331.9
565065,93.119,1008217.8
565473,93.111,1008141.6
565881,93.104,1008065.4
566289,93.096,1007989.2
566697,93.088,1007913.0
567105,93.080,1007836.8
567513,93.073,1007760.6
567921,93.065,1007684.2
568329,93.057,1007608.1
568737,93.049,1007531.8
569349,93.038,1007417.2
569757,93.030,1007340.9
570165,93.022,1007264.6
570573,93.014,1007188.2
570981,93.006,1007111.9
571389,92.999,1007035.5
571797,92.991,1006959.1
572205,92.983,1006882.7
572613,92.975,1006806.4
573021,92.968,1006730.0
573429,92.960,1006653.6
573837,92.952,1006577.2
574245,92.944,1006500.9
574653,92.936,1006424.5
575061,92.925,1006309.9
575469,92.917,1006233.6
576081,92.905,1006119.1
576285,92.901,1006080.9
576693,92.894,1006004.6
577101,92.886,1005928.3
577509,92.878,1005852.0
577917,92.870,1005775.7
578325,92.862,1005699.4
578733,92.855,1005623.2
579753,92.835,1005432.6
580161,92.827,1005356.4
580569,92.820,1005280.3
580977,92.812,1005204.2
581385,92.804,1005128.1
581793,92.796,1005052.1
582201,92.789,1004976.0
582609,92.781,1004900.0
583017,92.773,1004824.0
583425,92.765,1004748.1
583833,92.758,1004672.2
584241,92.750,1004596.2
584853,92.738,1004482.6
585261,92.727,1004368.9
585669,92.719,1004293.2
586077,92.711,1004217.5
586485,92.704,1004141.9
586893,92.696,1004066.3
587301,92.688,1003990.8
587709,92.681,1003915.3
588117,92.673,1003839.9
588525,92.665,1003764.5
588933,92.657,1003689.1
